Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
1.420000000000000000e+02,2.574961759157991992e+01,2.518386131938901684e+01,0.000000000000000000e+00,-1.735921687969208870e+04
1.430000000000000000e+02,2.330110486725050833e+01,2.518513044255126232e+01,0.000000000000000000e+00,-1.731073684595847953e+04
1.440000000000000000e+02,2.108559775344230758e+01,2.518233747374865672e+01,0.000000000000000000e+00,-1.726271774858569916e+04
1.450000000000000000e+02,1.908094060420062021e+01,2.516731725405461617e+01,0.000000000000000000e+00,-1.721525905777013031e+04
1.460000000000000000e+02,1.726727451748274689e+01,2.516123896223955114e+01,0.000000000000000000e+00,-1.716752985593330959e+04
1.470000000000000000e+02,1.562627249285955955e+01,2.515302393029438122e+01,0.000000000000000000e+00,-1.712099355967951487e+04
1.480000000000000000e+02,1.414152359412316606e+01,2.514772743618636497e+01,0.000000000000000000e+00,-1.707461984303560894e+04
1.490000000000000000e+02,1.279817932019167337e+01,2.514051392468082469e+01,0.000000000000000000e+00,-1.702826774402810406e+04
1.500000000000000000e+02,1.158280510995433232e+01,2.514193717229305847e+01,0.000000000000000000e+00,-1.698282275765975282e+04
1.510000000000000000e+02,1.048248412839435062e+01,2.514557591321922558e+01,1.591596519574522972e-03,-1.693763039592064524e+04
1.520000000000000000e+02,9.486975833663164437e+00,2.515508316621856366e+01,0.000000000000000000e+00,-1.689300327671350533e+04
1.530000000000000000e+02,8.586323863587642435e+00,2.515728590749398919e+01,0.000000000000000000e+00,-1.684855659912055489e+04
1.540000000000000000e+02,7.771520284906363152e+00,2.516293104287355931e+01,0.000000000000000000e+00,-1.680475247031229446e+04
1.550000000000000000e+02,7.034415499501906588e+00,2.515050832694115002e+01,0.000000000000000000e+00,-1.676079192988861905e+04
1.560000000000000000e+02,6.368476300545198754e+00,2.514909530659803849e+01,0.000000000000000000e+00,-1.671753572226670440e+04
1.570000000000000000e+02,5.766200626267826479e+00,2.515722091407834426e+01,0.000000000000000000e+00,-1.667416036823697141e+04
1.580000000000000000e+02,5.221563487674296233e+00,2.515045966633793384e+01,0.000000000000000000e+00,-1.663161984095707885e+04
1.590000000000000000e+02,4.729116030368436974e+00,2.514664828873531377e+01,0.000000000000000000e+00,-1.658906841724016704e+04
1.600000000000000000e+02,4.283930988778078763e+00,2.515868577859431099e+01,0.000000000000000000e+00,-1.654705740021933161e+04
1.610000000000000000e+02,3.880494252871175220e+00,2.515678110002993506e+01,0.000000000000000000e+00,-1.650553659539960790e+04
1.620000000000000000e+02,3.515825677194534205e+00,2.516139209370063767e+01,0.000000000000000000e+00,-1.646351639497300494e+04
1.630000000000000000e+02,3.186274687111747994e+00,2.515474136720423459e+01,0.000000000000000000e+00,-1.642211192927555385e+04
1.640000000000000000e+02,2.888541340500052623e+00,2.516140982553647376e+01,0.000000000000000000e+00,-1.638114013417625029e+04
1.650000000000000000e+02,2.619643073967454328e+00,2.515516021799224333e+01,0.000000000000000000e+00,-1.633977816280001571e+04
