Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
1.970000000000000000e+02,4.882210273291806146e+01,2.550030068317744636e+01,0.000000000000000000e+00,-1.003063498308989801e+04
1.980000000000000000e+02,3.563381747350005924e+01,2.552917274036985162e+01,0.000000000000000000e+00,-1.000199516601709183e+04
1.990000000000000000e+02,2.601033292663307961e+01,2.555510892268429401e+01,0.000000000000000000e+00,-9.972614188760373509e+03
2.000000000000000000e+02,1.898914713225748585e+01,2.558965860809963644e+01,0.000000000000000000e+00,-9.944496932263602503e+03
2.010000000000000000e+02,1.498019373923774538e+02,2.562163391519391453e+01,0.000000000000000000e+00,-9.916741515558824176e+03
2.020000000000000000e+02,2.955971449624428260e+02,2.564612377315198088e+01,0.000000000000000000e+00,-9.889945552820980083e+03
2.030000000000000000e+02,4.709546223058220562e+02,2.567047801801264839e+01,0.000000000000000000e+00,-9.863363755429949379e+03
2.040000000000000000e+02,6.934106051207846804e+02,2.567752165179809865e+01,0.000000000000000000e+00,-9.836743038775923196e+03
2.050000000000000000e+02,8.203477057603441835e+02,2.567821403458470186e+01,0.000000000000000000e+00,-9.811975225520553067e+03
2.060000000000000000e+02,8.860210359378779685e+02,2.566436710575117530e+01,0.000000000000000000e+00,-9.787051024729153141e+03
2.070000000000000000e+02,9.124962223117556732e+02,2.564901649200672651e+01,0.000000000000000000e+00,-9.763196168936934555e+03
2.080000000000000000e+02,9.140752248199992209e+02,2.562109213995318058e+01,0.000000000000000000e+00,-9.738856138502451358e+03
2.090000000000000000e+02,9.000360541781185475e+02,2.561132641468310567e+01,0.000000000000000000e+00,-9.715430696689960314e+03
2.100000000000000000e+02,8.763163988473753534e+02,2.558090630899965845e+01,0.000000000000000000e+00,-9.692258901936700568e+03
2.110000000000000000e+02,9.626101568400811175e+02,2.554730786250683394e+01,-8.298369357362389565e-05,-9.670168477001920110e+03
2.120000000000000000e+02,1.002812804821266695e+03,2.550954529246957136e+01,0.000000000000000000e+00,-9.646942909657751443e+03
2.130000000000000000e+02,1.013711541806217951e+03,2.549201789864721235e+01,0.000000000000000000e+00,-9.624853034018480685e+03
2.140000000000000000e+02,1.006108263833628826e+03,2.545919809109593146e+01,0.000000000000000000e+00,-9.603580369511066237e+03
2.150000000000000000e+02,9.868265674600509101e+02,2.542851102106349259e+01,0.000000000000000000e+00,-9.581819276570022339e+03
