Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
9.300000000000000000e+01,1.929266371017845649e-01,2.503364250965595872e+01,0.000000000000000000e+00,1.309117991352803074e+03
9.400000000000000000e+01,1.903660563522186489e-01,2.504816603796281527e+01,0.000000000000000000e+00,1.007693762188311666e+03
9.500000000000000000e+01,1.883598187852984218e-01,2.504371255298922705e+01,0.000000000000000000e+00,7.072022841392899863e+02
9.600000000000000000e+01,1.884259822664656470e-01,2.503570328392741828e+01,0.000000000000000000e+00,4.077366009084798861e+02
9.700000000000000000e+01,1.895362670863608989e-01,2.501199701722683244e+01,0.000000000000000000e+00,1.086376010730164126e+02
9.800000000000000000e+01,1.910878840784895338e-01,2.500652538097526545e+01,0.000000000000000000e+00,-1.887461453460855410e+02
9.900000000000000000e+01,1.927713774666512392e-01,2.502783827720313070e+01,0.000000000000000000e+00,-4.847789625454170164e+02
1.000000000000000000e+02,1.944341692719068204e-01,2.503163101875021468e+01,0.000000000000000000e+00,-7.795326409100380260e+02
1.010000000000000000e+02,1.900723048623885192e-01,2.503011040650427432e+01,0.000000000000000000e+00,-1.071745709821203491e+03
1.020000000000000000e+02,1.870692047424822591e-01,2.504879134549762654e+01,0.000000000000000000e+00,-1.363311137830954976e+03
1.030000000000000000e+02,1.849699699529193664e-01,2.504378186101341441e+01,0.000000000000000000e+00,-1.652652017489279388e+03
1.040000000000000000e+02,1.834706051651628922e-01,2.503922594607314167e+01,0.000000000000000000e+00,-1.940971140968002146e+03
1.050000000000000000e+02,1.823781897656044371e-01,2.503615726720362034e+01,0.000000000000000000e+00,-2.227592089206329547e+03
1.060000000000000000e+02,1.796307161860846158e-01,2.503458666073837335e+01,0.000000000000000000e+00,-2.512388981749332743e+03
1.070000000000000000e+02,1.780676886435479667e-01,2.503278622599671621e+01,0.000000000000000000e+00,-2.795340239765762817e+03
1.080000000000000000e+02,1.772194091144292938e-01,2.505118686305469922e+01,0.000000000000000000e+00,-3.076396998354292009e+03
1.090000000000000000e+02,1.767961680594508644e-01,2.504448162029530778e+01,0.000000000000000000e+00,-3.356252491937659215e+03
1.100000000000000000e+02,1.766267328508717704e-01,2.503037094908014737e+01,0.000000000000000000e+00,-3.633409781105176080e+03
1.110000000000000000e+02,1.746621657454944798e-01,2.504400634967475980e+01,0.000000000000000000e+00,-3.908561734560789773e+03
1.120000000000000000e+02,1.737943438642173266e-01,2.504918311953215238e+01,0.000000000000000000e+00,-4.181209877473476809e+03
1.130000000000000000e+02,1.735468624335751442e-01,2.503775117750871360e+01,0.000000000000000000e+00,-4.450529287734592799e+03
1.140000000000000000e+02,1.736382581280002946e-01,2.504181694724018925e+01,0.000000000000000000e+00,-4.717802253283269238e+03
1.150000000000000000e+02,1.739087530809371729e-01,2.504727085625875560e+01,0.000000000000000000e+00,-4.982932946810440626e+03
1.160000000000000000e+02,1.723172383671694730e-01,2.504278392551811905e+01,0.000000000000000000e+00,-5.245363729249977041e+03
1.170000000000000000e+02,1.717798729326539542e-01,2.503392404954234252e+01,0.000000000000000000e+00,-5.506187102351570502e+03
1.180000000000000000e+02,1.718172191645331859e-01,2.503551208357950486e+01,0.000000000000000000e+00,-5.764404272937041242e+03
1.190000000000000000e+02,1.721520764358005495e-01,2.503064718924319365e+01,0.000000000000000000e+00,-6.020669825965305790e+03
1.200000000000000000e+02,1.726303496584025154e-01,2.504501563450086365e+01,0.000000000000000000e+00,-6.273143220749014290e+03
1.210000000000000000e+02,1.712155520269333930e-01,2.503564290808062509e+01,1.008187828119844198e-04,-6.523450438156200107e+03
1.220000000000000000e+02,1.708346000013810650e-01,2.502475978637712117e+01,0.000000000000000000e+00,-6.770771571077435510e+03
1.230000000000000000e+02,1.710066772134666846e-01,2.502103080617558106e+01,0.000000000000000000e+00,-7.014856975587463239e+03
1.240000000000000000e+02,1.714566886705382320e-01,2.504152213526016624e+01,0.000000000000000000e+00,-7.255612115651194472e+03
1.250000000000000000e+02,1.720332898483856177e-01,2.505433704460205746e+01,0.000000000000000000e+00,-7.492540463433688274e+03
1.260000000000000000e+02,1.713672470060908504e-01,2.505818667621628393e+01,0.000000000000000000e+00,-7.727992297948483611e+03
1.270000000000000000e+02,1.716703124103880762e-01,2.505879068994643788e+01,0.000000000000000000e+00,-7.960165785417251755e+03
1.280000000000000000e+02,1.724431248333759825e-01,2.506561134805478730e+01,0.000000000000000000e+00,-8.189544645284098806e+03
1.290000000000000000e+02,1.734130990954715346e-01,2.506595505784353506e+01,0.000000000000000000e+00,-8.415487135193427093e+03
1.300000000000000000e+02,1.744373499926787918e-01,2.506176092413210910e+01,0.000000000000000000e+00,-8.638625650512607535e+03
1.310000000000000000e+02,1.749930226274724054e-01,2.507439399916852096e+01,0.000000000000000000e+00,-8.857937214398902142e+03
1.320000000000000000e+02,1.764281643196231320e-01,2.507460155974623106e+01,0.000000000000000000e+00,-9.075201490913779708e+03
1.330000000000000000e+02,1.782025288704929822e-01,2.507946514129366733e+01,0.000000000000000000e+00,-9.288502709326392505e+03
1.340000000000000000e+02,1.800436817774929144e-01,2.506477863565451258e+01,0.000000000000000000e+00,-9.498307704243925400e+03
1.350000000000000000e+02,1.818209190003011733e-01,2.507348144383706057e+01,0.000000000000000000e+00,-9.704361959052359452e+03
1.360000000000000000e+02,1.836393140922085443e-01,2.507559413109323287e+01,0.000000000000000000e+00,-9.906542447541985894e+03
1.370000000000000000e+02,1.862633649941834724e-01,2.508489370766069371e+01,0.000000000000000000e+00,-1.010529663628543494e+04
1.380000000000000000e+02,1.890984380621602012e-01,2.509014202917711955e+01,0.000000000000000000e+00,-1.030121216916479170e+04
1.390000000000000000e+02,1.918673649631670586e-01,2.508094848000186516e+01,0.000000000000000000e+00,-1.049346934624097776e+04
1.400000000000000000e+02,1.944497988672674038e-01,2.507447832993804226e+01,0.000000000000000000e+00,-1.068157341428351356e+04
1.410000000000000000e+02,1.946520573345247862e-01,2.506950362900710161e+01,0.000000000000000000e+00,-1.086633753963912022e+04
1.420000000000000000e+02,1.958705171704309411e-01,2.507571154448571349e+01,0.000000000000000000e+00,-1.104712458777840948e+04
1.430000000000000000e+02,1.975140041348019959e-01,2.508673461288088546e+01,0.000000000000000000e+00,-1.122412020465399837e+04
1.440000000000000000e+02,1.992771873846956310e-01,2.509242108803404037e+01,0.000000000000000000e+00,-1.139725486518710386e+04
1.450000000000000000e+02,2.010094235519651606e-01,2.508489946163499695e+01,0.000000000000000000e+00,-1.156627447066723835e+04
1.460000000000000000e+02,2.021456358575924317e-01,2.509096125163831559e+01,0.000000000000000000e+00,-1.173279036227578763e+04
1.470000000000000000e+02,2.042518044649600517e-01,2.507379044533870527e+01,0.000000000000000000e+00,-1.189378772677024244e+04
1.480000000000000000e+02,2.066928349100630169e-01,2.507827600926173162e+01,0.000000000000000000e+00,-1.205106165536024491e+04
1.490000000000000000e+02,2.091572513912994813e-01,2.507521289276606069e+01,0.000000000000000000e+00,-1.220447891081764828e+04
1.500000000000000000e+02,2.115005881157816792e-01,2.509181511159719946e+01,0.000000000000000000e+00,-1.235447032176356879e+04
1.510000000000000000e+02,2.123549971416557325e-01,2.509909754337524390e+01,8.730703848414123058e-05,-1.249929370898875641e+04
1.520000000000000000e+02,2.142600003096857830e-01,2.512919695951934074e+01,0.000000000000000000e+00,-1.264074454427015735e+04
1.530000000000000000e+02,2.165551468003069635e-01,2.514061618119092500e+01,0.000000000000000000e+00,-1.277747700629133033e+04
1.540000000000000000e+02,2.189111820557652632e-01,2.513996168770457018e+01,0.000000000000000000e+00,-1.290990098855999531e+04
1.550000000000000000e+02,2.211721041414925482e-01,2.513386005306163185e+01,0.000000000000000000e+00,-1.303819942717876984e+04
1.560000000000000000e+02,2.358462855913117662e-01,2.513551736370975931e+01,0.000000000000000000e+00,-1.316304163317757775e+04
1.570000000000000000e+02,2.501717862444986507e-01,2.512942493018753964e+01,0.000000000000000000e+00,-1.328352805308118695e+04
1.580000000000000000e+02,2.631375246658241851e-01,2.511261805832645422e+01,0.000000000000000000e+00,-1.340046338284481317e+04
1.590000000000000000e+02,2.745813606046278998e-01,2.510823470901191712e+01,0.000000000000000000e+00,-1.351135294145732769e+04
1.600000000000000000e+02,2.845797949885541800e-01,2.509680757005101626e+01,0.000000000000000000e+00,-1.361890355939854635e+04
1.610000000000000000e+02,2.725708124562695733e-01,2.510980689132457044e+01,0.000000000000000000e+00,-1.372213066716690082e+04
1.620000000000000000e+02,2.627894640416243988e-01,2.511291475798601880e+01,0.000000000000000000e+00,-1.382053607995886705e+04
1.630000000000000000e+02,2.547878116184160158e-01,2.512441542883786383e+01,0.000000000000000000e+00,-1.391495538285272778e+04
1.640000000000000000e+02,2.481895054296354153e-01,2.513736588313604869e+01,0.000000000000000000e+00,-1.400447382735137944e+04
